SECTOR,SHELF,REEF_NAME,REEF_ID,SITE_NO,LATITUDE,LONGITUDE,VISIT_NO,YEAR_CODE,SAMPLE_DATE,YEAR,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,4,199596,10/12/1995,,56.05,30.75,1.4,11.8
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,4,199596,10/12/1995,,70.26,24.43,1.1,4.21
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,4,199596,10/12/1995,,52.75,19.39,13.67,14.19
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,5,199697,12/11/1996,,41.72,45.74,1.43,11.11
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,5,199697,12/11/1996,,58.74,35.88,1.07,4.32
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,5,199697,12/11/1996,,54.54,19.08,14.5,11.88
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,6,199798,10/12/1997,,32.42,54.64,2.68,10.26
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,6,199798,10/12/1997,,47.1,45.6,2.1,5.2
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,6,199798,10/12/1997,,42.39,25.68,15.83,16.1
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,7,199899,26/11/1998,,25.33,63.21,1.31,10.15
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,7,199899,26/11/1998,,34.32,58.59,2.03,5.06
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,7,199899,26/11/1998,,51.6,29.07,8.41,10.91
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,8,199900,2/12/1999,,28.06,65.13,1.32,5.5
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,8,199900,2/12/1999,,45.16,45.2,4.88,4.77
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,8,199900,2/12/1999,,39.39,34.59,14.9,11.11
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,9,200001,13/09/2000,,36.06,56.99,2.12,4.83
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,9,200001,13/09/2000,,47,48,2.7,2.3
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,9,200001,13/09/2000,,43.74,32.52,14.42,9.33
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,10,200102,8/08/2001,,28.61,65.97,0.5,4.92
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,10,200102,8/08/2001,,34.8,62,1,2.2
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,10,200102,8/08/2001,,39.72,41.37,13.29,5.62
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,11,200203,19/09/2002,,32.4,61.96,0.4,5.25
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,11,200203,19/09/2002,,36.8,59.4,1.3,2.5
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,11,200203,19/09/2002,,38.5,45.9,12.4,3.2
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,12,200304,27/10/2003,,33.8,59.46,1.21,5.54
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,12,200304,27/10/2003,,40.7,56.6,1.4,1.3
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,12,200304,27/10/2003,,36.78,42.79,12.52,7.91
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,13,200405,3/12/2004,,38.51,54.47,1.4,5.61
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,13,200405,3/12/2004,,51.7,44.8,1.8,1.7
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,13,200405,3/12/2004,,34.63,45.23,14.85,5.3
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,14,200506,10/03/2006,,35.7,60.1,2.5,1.7
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,14,200506,10/03/2006,,58.2,38.2,2.2,1.4
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,14,200506,10/03/2006,,34.3,49.2,13.6,2.9
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,15,200607,22/11/2006,,46.27,49.45,0.5,3.79
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,15,200607,21/11/2006,,74.74,23.27,1.3,0.7
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,15,200607,21/11/2006,,40.24,40.67,14.68,4.41
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,16,200708,30/11/2007,,35.43,57.26,2,5.31
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,16,200708,30/11/2007,,69.4,28.4,0.4,1.8
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,16,200708,30/11/2007,,34.96,48.04,13.38,3.62
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,17,200809,19/11/2008,,83.3,10.2,0.8,5.7
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,17,200809,19/11/2008,,93.7,4.4,0,1.9
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,17,200809,20/11/2008,,63.5,26,7,3.5
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,18,200910,13/01/2010,,92.2,3,0.7,4.1
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,18,200910,13/01/2010,,92.5,4.6,0.4,2.5
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,18,200910,12/01/2010,,60.5,27.3,7.7,4.5
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,19,201011,29/11/2010,,90.7,3.3,0.4,5.6
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,19,201011,29/11/2010,,89.7,6.8,0.5,3
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,19,201011,29/11/2010,,54.4,27.5,14.6,3.5
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,20,201112,5/12/2011,,89.9,4.2,0.4,5.5
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,20,201112,5/12/2011,,89.4,8.7,0.3,1.6
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,20,201112,6/12/2011,,51.4,28.2,14,6.4
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,21,201213,26/08/2012,,79.9,9,1,10.1
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,21,201213,26/08/2012,,75.4,15.6,3.8,5.2
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,21,201213,26/08/2012,,47.4,33.8,15.7,3.1
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,22,201314,16/09/2013,,73.4,15,0.6,11
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,22,201314,16/09/2013,,63.7,32.4,1.4,2.5
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,22,201314,16/09/2013,,40.8,33.7,20.5,5
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,23,201415,19/08/2014,,63.6,25,1.6,9.8
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,23,201415,19/08/2014,,57.3,39.3,0.1,3.3
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,23,201415,19/08/2014,,37.2,40.8,19.8,2.2
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,24,201516,6/10/2015,,37.3,57.3,0.3,5.1
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,24,201516,5/10/2015,,37.8,59.9,1,1.3
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,24,201516,6/10/2015,,30.5,44.1,23,2.4
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,25,201617,14/01/2017,,24.48,67.89,0.7,6.93
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,25,201617,15/01/2017,,26.47,70.82,1,1.71
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,25,201617,15/01/2017,,26.67,49,22.24,2.1
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,26,201718,22/10/2017,,25.6,65.3,0.7,8.4
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,26,201718,22/10/2017,,25.1,72.2,0.8,1.9
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,26,201718,22/10/2017,,31.9,47.1,17.7,3.3
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,27,201819,18/09/2018,,27.28,64.12,1.17,7.43
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,27,201819,18/09/2018,,24.44,74,0.98,0.58
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,27,201819,18/09/2018,,32,45.41,19.31,3.28
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,28,201920,10/01/2020,,26.74,65.51,0.98,6.77
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,28,201920,11/01/2020,,33.98,62.46,1.68,1.87
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,28,201920,10/01/2020,,33.53,50.16,14.21,2.1
CB,O,BROOMFIELD REEF,23048S,1,-23.249567,151.94255,29,202021,25/08/2020,,17.11,76.45,0.1,6.34
CB,O,BROOMFIELD REEF,23048S,2,-23.25245,151.94545,29,202021,25/08/2020,,24.17,73.33,1.3,1.2
CB,O,BROOMFIELD REEF,23048S,3,-23.257383,151.947133,29,202021,25/08/2020,,28.77,45.87,19.41,5.95
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,1,199293,29/10/1992,,82.22,13.48,1.2,3.1
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,1,199293,29/10/1992,,86.77,10.24,0.71,2.28
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,1,199293,29/10/1992,,74.83,19.96,2.84,2.37
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,4,199596,9/12/1995,,53.13,38.61,5.29,2.97
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,4,199596,9/12/1995,,36.16,54.55,5.97,3.32
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,4,199596,9/12/1995,,40.03,34.99,21.68,3.3
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,5,199697,17/11/1996,,34.8,53.98,8.44,2.78
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,5,199697,17/11/1996,,26.75,57.73,11.08,4.43
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,5,199697,17/11/1996,,29.28,41.87,24.77,4.08
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,6,199798,9/12/1997,,20.63,67.39,5.89,6.09
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,6,199798,9/12/1997,,14.77,72.91,8.47,3.84
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,6,199798,9/12/1997,,22.15,54.94,17.09,5.83
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,7,199899,27/11/1998,,18.14,74.85,1.7,5.31
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,7,199899,27/11/1998,,13.3,79.93,3.75,3.03
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,7,199899,27/11/1998,,27.37,59.48,8.88,4.28
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,8,199900,3/12/1999,,24.3,70.8,2.8,2.1
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,8,199900,3/12/1999,,14,80.49,4.22,1.29
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,8,199900,6/12/1999,,30.71,56.52,10.06,2.71
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,9,200001,14/09/2000,,24.67,69.61,3.21,2.5
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,9,200001,14/09/2000,,23.56,71.72,3.42,1.31
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,9,200001,14/09/2000,,45.35,41.38,10.57,2.7
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,10,200102,7/08/2001,,28.44,67.29,2.49,1.79
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,10,200102,7/08/2001,,15.68,78.76,3.93,1.62
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,10,200102,7/08/2001,,34.22,53.83,9.94,2.01
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,11,200203,16/09/2002,,32.07,63.33,0.9,3.7
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,11,200203,16/09/2002,,20.9,74.1,3.4,1.6
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,11,200203,16/09/2002,,43.31,41.97,12.63,2.1
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,12,200304,1/11/2003,,37.04,59.04,1.31,2.6
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,12,200304,1/11/2003,,24.22,67.26,6.23,2.3
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,12,200304,1/11/2003,,36.17,41.68,20.05,2.1
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,13,200405,2/12/2004,,50.82,47.27,0.7,1.2
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,13,200405,2/12/2004,,44.4,51.7,1.9,2
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,13,200405,2/12/2004,,59.4,27.5,12.5,0.6
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,15,200607,22/11/2006,,45.42,52.89,0.7,1
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,15,200607,22/11/2006,,54.07,44.03,1,0.9
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,15,200607,23/11/2006,,66.2,21.4,11.3,1.1
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,17,200809,20/11/2008,,86.18,12.91,0,0.9
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,17,200809,21/11/2008,,91,5.2,1,2.8
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,17,200809,21/11/2008,,78.5,16.6,1.6,3.3
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,19,201011,30/11/2010,,98.3,1.1,0.1,0.5
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,19,201011,30/11/2010,,96.5,2,0.1,1.4
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,19,201011,30/11/2010,,84.48,11.11,1.81,2.6
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,21,201213,25/08/2012,,94.4,4.2,0.2,1.2
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,21,201213,25/08/2012,,85.2,6.8,1.3,6.7
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,21,201213,25/08/2012,,77.7,18,2.9,1.4
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,23,201415,20/08/2014,,60.4,38.1,0.6,0.9
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,23,201415,20/08/2014,,52.6,44.6,0.9,1.9
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,23,201415,20/08/2014,,50.3,37,7.4,5.3
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,25,201617,15/01/2017,,22.24,75.06,2,0.7
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,25,201617,16/01/2017,,27.06,69.74,1.4,1.8
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,25,201617,16/01/2017,,22.33,69.87,7.41,0.4
CB,O,WRECK ISLAND REEF,23051S,1,-23.317217,151.976233,27,201819,19/09/2018,,28.41,67.55,2.01,2.03
CB,O,WRECK ISLAND REEF,23051S,2,-23.31915,151.97975,27,201819,19/09/2018,,30.77,65.96,1.25,2.02
CB,O,WRECK ISLAND REEF,23051S,3,-23.322967,151.982417,27,201819,19/09/2018,,26.41,67.52,5.7,0.37
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,1,199293,22/10/1992,,90.45,0.64,0,8.92
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,1,199293,25/10/1992,,89,6.5,0.15,4.35
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,1,199293,25/10/1992,,91.1,5.92,0,2.98
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,2,199394,11/04/1994,,87.92,2.27,0.15,9.66
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,2,199394,11/04/1994,,84.94,5.39,0.6,9.07
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,2,199394,11/04/1994,,83.51,9.16,1.01,6.32
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,3,199495,28/11/1994,,93.57,1.42,0.15,4.86
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,3,199495,28/11/1994,,81.31,9.51,0.89,8.29
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,3,199495,28/11/1994,,76,13.28,2.21,8.52
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,4,199596,7/12/1995,,90.14,6.93,0,2.93
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,4,199596,7/12/1995,,70.76,20.92,2.6,5.71
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,4,199596,7/12/1995,,62.31,26.46,3.28,7.95
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,5,199697,16/11/1996,,75.5,15.1,0.6,8.8
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,5,199697,16/11/1996,,59.35,30.64,0.9,9.11
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,5,199697,16/11/1996,,45.42,39.31,2.92,12.35
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,6,199798,7/12/1997,,63.92,28.16,0.6,7.32
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,6,199798,7/12/1997,,48.9,42.06,1.51,7.53
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,6,199798,7/12/1997,,36.9,53.5,1.3,8.3
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,7,199899,28/11/1998,,45.3,49.1,0.7,4.9
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,7,199899,28/11/1998,,34.68,57.93,1.68,5.71
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,7,199899,28/11/1998,,32.89,60.18,2.21,4.72
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,8,199900,5/12/1999,,33.7,63.8,1.2,1.3
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,8,199900,5/12/1999,,31.07,65.05,1.3,2.58
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,8,199900,5/12/1999,,29.45,64.12,1.99,4.45
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,9,200001,15/09/2000,,30.3,66.82,0.89,1.99
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,9,200001,15/09/2000,,28.54,67.09,1.92,2.45
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,9,200001,15/09/2000,,25.6,67.12,2.23,5.05
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,10,200102,5/08/2001,,22.86,74.87,1.78,0.49
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,10,200102,5/08/2001,,24.51,73.88,1.01,0.61
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,10,200102,5/08/2001,,27.9,68.1,1.2,2.8
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,11,200203,17/09/2002,,15.9,82.1,0.7,1.3
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,11,200203,17/09/2002,,19.3,76.9,0.9,2.9
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,11,200203,17/09/2002,,25.2,69.4,1.4,4
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,12,200304,31/10/2003,,20.1,77.39,1.41,1.1
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,12,200304,31/10/2003,,25.98,70.42,1.2,2.4
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,12,200304,31/10/2003,,27.9,68.47,2.02,1.6
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,13,200405,1/12/2004,,28.15,70.24,0.2,1.41
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,13,200405,1/12/2004,,32.8,64.7,0.7,1.8
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,13,200405,1/12/2004,,36.63,61.16,1.81,0.4
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,15,200607,14/11/2006,,30.64,65.68,3.09,0.6
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,15,200607,14/11/2006,,34.83,64.17,0.6,0.4
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,15,200607,14/11/2006,,36.2,61.8,1.4,0.6
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,17,200809,21/11/2008,,66.2,32.6,0.5,0.7
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,17,200809,22/11/2008,,77.1,22,0,0.9
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,17,200809,22/11/2008,,88.6,9.4,0.7,1.3
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,19,201011,1/12/2010,,99.1,0.1,0,0.8
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,19,201011,1/12/2010,,96,2.3,0.1,1.6
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,19,201011,1/12/2010,,92.2,4.5,0.3,3
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,21,201213,24/08/2012,,98,1.1,0,0.9
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,21,201213,24/08/2012,,89.5,4.9,0.7,4.9
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,21,201213,24/08/2012,,90.2,6.5,0.5,2.8
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,23,201415,23/08/2014,,87.1,10.1,0.4,2.4
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,23,201415,23/08/2014,,79.5,17.1,0.5,2.9
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,23,201415,23/08/2014,,72.9,23.6,1.1,2.4
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,25,201617,13/01/2017,,66.8,31.2,0.2,1.8
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,25,201617,13/01/2017,,55.8,40.9,0.3,3
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,25,201617,13/01/2017,,45.5,50.6,0.5,3.4
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,27,201819,20/09/2018,,41.23,57.01,0.49,1.27
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,27,201819,20/09/2018,,37.95,58.89,0.4,2.75
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,27,201819,20/09/2018,,37.85,56.94,0.49,4.72
CB,O,ONE TREE REEF,23055S,1,-23.48365,152.088783,29,202021,22/08/2020,,31.57,66.15,1.39,0.9
CB,O,ONE TREE REEF,23055S,2,-23.487683,152.092567,29,202021,22/08/2020,,33.6,63.7,0.5,2.2
CB,O,ONE TREE REEF,23055S,3,-23.490933,152.095367,29,202021,22/08/2020,,30.17,68.13,0.9,0.8
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,14,200506,10/03/2006,,47.4,24,10.1,18.5
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,14,200506,10/03/2006,,33.2,54.1,7,5.7
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,14,200506,10/03/2006,,50.9,38.1,5.2,5.8
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,16,200708,8/12/2007,,37.19,17.37,14.27,31.17
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,16,200708,8/12/2007,,45.06,32.77,9.94,12.24
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,16,200708,8/12/2007,,52.87,29.38,3.98,13.78
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,18,200910,11/01/2010,,43.1,46.6,5.8,4.5
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,18,200910,11/01/2010,,60.2,25.3,6.4,8.1
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,18,200910,11/01/2010,,53.6,15.9,11.2,19.3
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,20,201112,1/12/2011,,35.5,16,7.1,41.4
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,20,201112,1/12/2011,,44.2,35.9,11.2,8.7
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,20,201112,1/12/2011,,57.1,23.3,4.3,15.3
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,22,201314,14/09/2013,,38.4,18.5,11.2,31.9
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,22,201314,14/09/2013,,37.2,38.8,12.8,11.2
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,22,201314,14/09/2013,,62.9,22.6,4.4,10.1
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,24,201516,4/10/2015,,63.1,19.2,5.6,12.1
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,24,201516,4/10/2015,,39.3,52.2,2.9,5.6
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,24,201516,5/10/2015,,60.7,25.1,6.7,7.5
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,26,201718,21/10/2017,,56,12.8,8.3,22.9
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,26,201718,21/10/2017,,41.6,51.3,5.3,1.8
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,26,201718,21/10/2017,,58,21.6,3.9,16.5
CB,O,ERSKINE REEF,23068S,1,-23.498333,151.774717,28,201920,9/01/2020,,46.09,21.65,5.5,26.76
CB,O,ERSKINE REEF,23068S,2,-23.49845,151.7789,28,201920,10/01/2020,,45.18,34.9,10.24,9.68
CB,O,ERSKINE REEF,23068S,3,-23.500183,151.782317,28,201920,10/01/2020,,52.02,38.16,3.97,5.84
CB,O,MAST HEAD REEF,23069S,1,-23.5341,151.749683,14,200506,3/05/2006,,57.93,14.52,4.31,23.24
CB,O,MAST HEAD REEF,23069S,2,-23.535433,151.753367,14,200506,3/05/2006,,56.2,15.3,7.6,20.9
CB,O,MAST HEAD REEF,23069S,3,-23.536517,151.7573,14,200506,4/05/2006,,46.7,20.2,3.3,29.8
CB,O,MAST HEAD REEF,23069S,1,-23.5341,151.749683,16,200708,7/12/2007,,58.13,22.92,5.15,13.8
